target_address,score,rank,fwd30_evt_cnt,fwd30_cp_distinct,fwd30_cp_out_distinct,fwd30_new_cp
0x92e9b91aa2171694d740e7066f787739ca1af9de,1.798891625166417,1,224,203,131,104
0xa99ca1caa0a27465fe8d9821db978e778da91fd0,1.7988453333394483,2,25,25,11,9
0xdb5cf3013a437ce5437b241b9f39b04f5d0bbb71,1.7988039386383412,3,88,83,49,40
0xc30ea36667fdaffd9bc43b89af8818deba5a29ad,1.7986491651129584,4,163,145,93,75
0xda9f28a1b0ce18b011a404f3372d98c3e3143569,1.798572528082158,5,64,55,28,19
0x6eb534ed1329e991842b55be375abc63fe7c0e2b,1.7985207337217102,6,49,48,28,23
0xadb040f4f27ea941bccac56b763f577da2ed0311,1.798478053486506,7,96,81,67,61
0xf2e8f75eaa752f7c64f1f8a9a5a77517243db990,1.7981325883008052,8,91,80,62,41
0xa2640cf59dd3f7a0174717926857a545656885ab,1.7981294010076403,9,157,137,49,38
0x80b71f0eb5f6891f104e9bd161407ad0c444ea22,1.7980605630857072,10,47,42,25,17
