experiment_id,date,split,K,seed,incremental_mrr,selected_rv_mean,utility_mrr
SEL_BENCH_001,2022-07-01,tune_jul,10,39,0.002487408424908425,0.24874084249084247,0.3297120481845359
SEL_BENCH_001,2022-07-01,tune_jul,10,40,-0.0008142590096357219,-0.08142590096357219,0.3264103807499918
SEL_BENCH_001,2022-07-01,tune_jul,10,41,0.0006101803751803751,0.06101803751803751,0.3278348201348079
SEL_BENCH_001,2022-07-01,tune_jul,10,42,0.0018501364648423472,0.18501364648423474,0.32907477622446984
SEL_BENCH_001,2022-07-01,tune_jul,10,43,-0.0010707918050941309,-0.10707918050941309,0.3261538479545334
SEL_BENCH_001,2022-07-01,tune_jul,10,44,0.0018099151156197866,0.18099151156197865,0.3290345548752473
SEL_BENCH_001,2022-07-01,tune_jul,10,45,0.0012733974358974359,0.1273397435897436,0.32849803719552495
SEL_BENCH_001,2022-07-01,tune_jul,10,46,0.00046842139342139334,0.046842139342139336,0.3276930611530489
SEL_BENCH_001,2022-07-01,tune_jul,10,47,0.0024351532969509645,0.24351532969509643,0.3296597930565785
SEL_BENCH_001,2022-07-01,tune_jul,10,48,-1.8510608089715497e-05,-0.0018510608089715498,0.3272061291515378
SEL_BENCH_001,2022-07-01,tune_jul,10,49,0.0010687733961530152,0.10687733961530152,0.32829341315578053
SEL_BENCH_001,2022-07-01,tune_jul,10,50,0.001412719298245614,0.1412719298245614,0.3286373590578731
SEL_BENCH_001,2022-07-01,tune_jul,10,51,-0.0009005489679402725,-0.09005489679402726,0.3263240907916872
SEL_BENCH_001,2022-07-01,tune_jul,10,52,-0.00024763708513708514,-0.024763708513708516,0.3269770026744904
SEL_BENCH_001,2022-07-01,tune_jul,10,53,0.0006058187871116934,0.06058187871116934,0.3278304585467392
SEL_BENCH_001,2022-07-01,tune_jul,10,54,0.0025504564664781382,0.2550456466478138,0.3297750962261056
SEL_BENCH_001,2022-07-01,tune_jul,10,55,-0.0009804634645479717,-0.09804634645479718,0.3262441762950795
SEL_BENCH_001,2022-07-01,tune_jul,10,56,0.0015814070715174282,0.15814070715174283,0.32880604683114495
SEL_BENCH_001,2022-07-01,tune_jul,10,57,0.0005743734335839596,0.05743734335839597,0.3277990131932115
SEL_BENCH_001,2022-07-01,tune_jul,10,58,0.0023504298131384136,0.23504298131384135,0.32957506957276594
SEL_BENCH_001,2022-07-01,tune_jul,10,59,0.0025519613427508166,0.25519613427508164,0.32977660110237833
SEL_BENCH_001,2022-07-01,tune_jul,10,60,-0.0015135382444380744,-0.15135382444380746,0.32571110151518945
SEL_BENCH_001,2022-07-01,tune_jul,10,61,0.0015426813079001862,0.1542681307900186,0.3287673210675277
SEL_BENCH_001,2022-07-01,tune_jul,10,62,0.0008744227994227994,0.08744227994227993,0.3280990625590503
SEL_BENCH_001,2022-07-01,tune_jul,10,63,0.00035743135590696564,0.03574313559069656,0.3275820711155345
SEL_BENCH_001,2022-07-01,tune_jul,10,64,0.0005448201387480323,0.054482013874803226,0.3277694598983755
SEL_BENCH_001,2022-07-01,tune_jul,10,65,0.0003035268304751487,0.030352683047514872,0.32752816659010264
SEL_BENCH_001,2022-07-01,tune_jul,10,66,0.0008928408349641226,0.08928408349641226,0.3281174805945916
SEL_BENCH_001,2022-07-01,tune_jul,10,67,-0.0007580413939760581,-0.07580413939760582,0.32646659836565145
SEL_BENCH_001,2022-07-01,tune_jul,10,68,0.0015000415282392025,0.15000415282392027,0.3287246812878667
SEL_BENCH_001,2022-07-01,tune_jul,10,69,0.0008243055555555557,0.08243055555555556,0.3280489453151831
SEL_BENCH_001,2022-07-01,tune_jul,10,70,0.0006750465915410141,0.0675046591541014,0.3278996863511685
SEL_BENCH_001,2022-07-01,tune_jul,10,71,0.00031519776433569535,0.031519776433569534,0.3275398375239632
SEL_BENCH_001,2022-07-01,tune_jul,10,72,0.0005828065386699725,0.058280653866997253,0.3278074462982975
SEL_BENCH_001,2022-07-01,tune_jul,10,73,0.0002327181590339482,0.023271815903394822,0.3274573579186615
SEL_BENCH_001,2022-07-01,tune_jul,10,74,0.0008820978155219451,0.08820978155219451,0.32810673757514947
SEL_BENCH_001,2022-07-01,tune_jul,10,75,0.0020705807517166545,0.20705807517166544,0.3292952205113442
SEL_BENCH_001,2022-07-01,tune_jul,10,76,0.0002768509268509266,0.02768509268509266,0.32750149068647844
SEL_BENCH_001,2022-07-01,tune_jul,10,77,-0.0004432539682539684,-0.04432539682539684,0.32678138579137356
SEL_BENCH_001,2022-07-01,tune_jul,10,78,0.000302003552003552,0.0302003552003552,0.32752664331163106
SEL_BENCH_001,2022-07-01,tune_jul,10,79,0.0027768997874216767,0.27768997874216766,0.3300015395470492
SEL_BENCH_001,2022-07-01,tune_jul,10,80,0.006178086814663169,0.6178086814663168,0.33340272657429065
SEL_BENCH_001,2022-07-01,tune_jul,10,81,0.0006380318612623512,0.06380318612623512,0.3278626716208899
SEL_BENCH_001,2022-07-01,tune_jul,10,82,-0.002074226295314852,-0.20742262953148521,0.32515041346431267
SEL_BENCH_001,2022-07-01,tune_jul,10,83,0.0005856749436913593,0.05856749436913593,0.3278103147033189
SEL_BENCH_001,2022-07-01,tune_jul,10,84,0.002224843948528159,0.2224843948528159,0.3294494837081557
SEL_BENCH_001,2022-07-01,tune_jul,10,85,0.0028700072140649393,0.2870007214064939,0.33009464697369245
SEL_BENCH_001,2022-07-01,tune_jul,10,86,0.003538731136351517,0.3538731136351517,0.330763370895979
SEL_BENCH_001,2022-07-01,tune_jul,10,87,0.003148211708925994,0.3148211708925994,0.3303728514685535
SEL_BENCH_001,2022-07-01,tune_jul,10,88,0.001003928548667571,0.10039285486675711,0.3282285683082951
SEL_BENCH_001,2022-07-01,tune_jul,10,89,0.0022163284528845173,0.22163284528845173,0.329440968212512
SEL_BENCH_001,2022-07-01,tune_jul,10,90,0.0003191306755260242,0.03191306755260242,0.32754377043515354
SEL_BENCH_001,2022-07-01,tune_jul,10,91,0.0010009167303284949,0.10009167303284949,0.328225556489956
SEL_BENCH_001,2022-07-01,tune_jul,10,92,0.0023501461988304096,0.23501461988304095,0.3295747859584579
SEL_BENCH_001,2022-07-01,tune_jul,10,93,0.002044287338215232,0.2044287338215232,0.3292689270978427
SEL_BENCH_001,2022-07-01,tune_jul,10,94,-0.0016671752100984297,-0.16671752100984297,0.3255574645495291
SEL_BENCH_001,2022-07-01,tune_jul,10,95,0.0024216353353145805,0.24216353353145803,0.3296462750949421
SEL_BENCH_001,2022-07-01,tune_jul,10,96,0.0020229978354978353,0.20229978354978356,0.3292476375951253
SEL_BENCH_001,2022-07-01,tune_jul,10,97,0.0028911027568922307,0.2891102756892231,0.33011574251651976
SEL_BENCH_001,2022-07-01,tune_jul,10,98,0.001558729044283964,0.1558729044283964,0.32878336880391146
SEL_BENCH_001,2022-07-01,tune_jul,10,99,0.0019675779161255824,0.19675779161255824,0.3291922176757531
SEL_BENCH_001,2022-07-01,tune_jul,25,0,0.0004961760962780182,0.019847043851120728,0.3277208158559055
SEL_BENCH_001,2022-07-01,tune_jul,25,1,0.004256202403765846,0.17024809615063383,0.33148084216339335
SEL_BENCH_001,2022-07-01,tune_jul,25,2,0.0036194180142579925,0.1447767205703197,0.3308440577738855
SEL_BENCH_001,2022-07-01,tune_jul,25,3,0.005037742018028994,0.20150968072115977,0.3322623817776565
SEL_BENCH_001,2022-07-01,tune_jul,25,4,0.003419568612822633,0.1367827445129053,0.3306442083724501
SEL_BENCH_001,2022-07-01,tune_jul,25,5,0.0008635381851872246,0.03454152740748898,0.32808817794481476
SEL_BENCH_001,2022-07-01,tune_jul,25,6,0.003540253434589819,0.14161013738359277,0.3307648931942173
SEL_BENCH_001,2022-07-01,tune_jul,25,7,0.001089652856861256,0.04358611427445024,0.32831429261648876
SEL_BENCH_001,2022-07-01,tune_jul,25,8,-0.002937664181388599,-0.11750656725554397,0.32428697557823893
SEL_BENCH_001,2022-07-01,tune_jul,25,9,0.002134130578773436,0.08536522315093745,0.32935877033840094
SEL_BENCH_001,2022-07-01,tune_jul,25,10,0.001569754821339328,0.06279019285357312,0.3287943945809668
SEL_BENCH_001,2022-07-01,tune_jul,25,11,0.0060608292799320135,0.24243317119728056,0.3332854690395595
SEL_BENCH_001,2022-07-01,tune_jul,25,12,-0.000148854506943158,-0.00595418027772632,0.3270757852526843
SEL_BENCH_001,2022-07-01,tune_jul,25,13,0.003078225584070151,0.12312902336280604,0.3303028653436977
SEL_BENCH_001,2022-07-01,tune_jul,25,14,0.0004718529417442454,0.018874117669769815,0.32769649270137174
SEL_BENCH_001,2022-07-01,tune_jul,25,15,0.002055692918192918,0.08222771672771671,0.3292803326778204
SEL_BENCH_001,2022-07-01,tune_jul,25,16,-0.00046965825103073707,-0.018786330041229482,0.3267549815085968
SEL_BENCH_001,2022-07-01,tune_jul,25,17,0.002070656810578207,0.08282627242312829,0.32929529657020573
SEL_BENCH_001,2022-07-01,tune_jul,25,18,0.0015048024699566163,0.06019209879826465,0.3287294422295841
SEL_BENCH_001,2022-07-01,tune_jul,25,19,0.002935112475618734,0.11740449902474938,0.33015975223524624
SEL_BENCH_001,2022-07-01,tune_jul,25,20,0.0023550524522813255,0.09420209809125302,0.32957969221190886
SEL_BENCH_001,2022-07-01,tune_jul,25,21,0.00584241126964075,0.23369645078563,0.33306705102926826
SEL_BENCH_001,2022-07-01,tune_jul,25,22,-0.0013167141273758925,-0.052668565095035695,0.3259079256322516
SEL_BENCH_001,2022-07-01,tune_jul,25,23,-0.0005128835978835984,-0.020515343915343934,0.3267117561617439
SEL_BENCH_001,2022-07-01,tune_jul,25,24,0.003034221553781652,0.12136886215126609,0.33025886131340915
SEL_BENCH_001,2022-07-01,tune_jul,25,25,0.0031299130764481276,0.1251965230579251,0.3303545528360756
SEL_BENCH_001,2022-07-01,tune_jul,25,26,0.0008559812977476231,0.03423925190990493,0.3280806210573751
SEL_BENCH_001,2022-07-01,tune_jul,25,27,0.0059083494484195075,0.2363339779367803,0.333132989208047
SEL_BENCH_001,2022-07-01,tune_jul,25,28,0.0004905387402314764,0.01962154960925906,0.327715178499859
SEL_BENCH_001,2022-07-01,tune_jul,25,29,0.00449606078015292,0.1798424312061168,0.3317207005397804
SEL_BENCH_001,2022-07-01,tune_jul,25,30,0.005609452452292632,0.22437809809170528,0.3328340922119201
SEL_BENCH_001,2022-07-01,tune_jul,25,31,0.0027332092048790346,0.10932836819516138,0.32995784896450653
SEL_BENCH_001,2022-07-01,tune_jul,25,32,0.0006038012569981875,0.024152050279927503,0.32782844101662567
SEL_BENCH_001,2022-07-01,tune_jul,25,33,0.0026618520439492307,0.10647408175796923,0.32988649180357676
SEL_BENCH_001,2022-07-01,tune_jul,25,34,0.00031506553874974876,0.012602621549989949,0.3275397052983773
SEL_BENCH_001,2022-07-01,tune_jul,25,35,0.003994349862335219,0.15977399449340876,0.3312189896219627
SEL_BENCH_001,2022-07-01,tune_jul,25,36,0.0020697951773029173,0.0827918070921167,0.32929443493693045
SEL_BENCH_001,2022-07-01,tune_jul,25,37,0.0030912311219267775,0.1236492448770711,0.3303158708815543
SEL_BENCH_001,2022-07-01,tune_jul,25,38,0.004152095021227618,0.1660838008491047,0.3313767347808551
SEL_BENCH_001,2022-07-01,tune_jul,25,39,0.000825369286292519,0.03301477145170076,0.32805000904592
SEL_BENCH_001,2022-07-01,tune_jul,25,40,0.002356700385098218,0.0942680154039287,0.32958134014472573
SEL_BENCH_001,2022-07-01,tune_jul,25,41,0.004364371173775199,0.17457484695100794,0.3315890109334027
SEL_BENCH_001,2022-07-01,tune_jul,25,42,0.003964538437491892,0.15858153749967568,0.3311891781971194
SEL_BENCH_001,2022-07-01,tune_jul,25,43,0.003780223884791804,0.15120895539167217,0.33100486364441933
SEL_BENCH_001,2022-07-01,tune_jul,25,44,0.0020012925081632892,0.08005170032653157,0.3292259322677908
SEL_BENCH_001,2022-07-01,tune_jul,25,45,-0.0008689966911565115,-0.03475986764626046,0.326355643068471
SEL_BENCH_001,2022-07-01,tune_jul,25,46,0.0018719440060491093,0.07487776024196437,0.32909658376567663
SEL_BENCH_001,2022-07-01,tune_jul,25,47,0.008090152399451779,0.3236060959780711,0.3353147921590793
SEL_BENCH_001,2022-07-01,tune_jul,25,48,0.00466215431150449,0.1864861724601796,0.331886794071132
SEL_BENCH_001,2022-07-01,tune_jul,25,49,0.0029146101399395875,0.1165844055975835,0.3301392498995671
SEL_BENCH_001,2022-07-01,tune_jul,25,50,-0.0001974203478696419,-0.007896813914785677,0.3270272194117579
SEL_BENCH_001,2022-07-01,tune_jul,25,51,0.0024406965736708903,0.09762786294683562,0.3296653363332984
SEL_BENCH_001,2022-07-01,tune_jul,25,52,0.00469719754768288,0.18788790190731522,0.3319218373073104
SEL_BENCH_001,2022-07-01,tune_jul,25,53,0.003422901388502892,0.13691605554011568,0.3306475411481304
SEL_BENCH_001,2022-07-01,tune_jul,25,54,0.0035321802281509927,0.1412872091260397,0.3307568199877785
SEL_BENCH_001,2022-07-01,tune_jul,25,55,0.0055565078299696855,0.22226031319878742,0.3327811475895972
SEL_BENCH_001,2022-07-01,tune_jul,25,56,0.0008484531609531612,0.033938126438126444,0.3280730929205807
SEL_BENCH_001,2022-07-01,tune_jul,25,57,0.0069897146834646835,0.2795885873385873,0.3342143544430922
SEL_BENCH_001,2022-07-01,tune_jul,25,58,0.002273615691357627,0.09094462765430508,0.32949825545098516
SEL_BENCH_001,2022-07-01,tune_jul,25,59,0.004569099508033394,0.18276398032133578,0.3317937392676609
SEL_BENCH_001,2022-07-01,tune_jul,25,60,0.0013154616412147581,0.052618465648590323,0.3285401014008423
SEL_BENCH_001,2022-07-01,tune_jul,25,61,0.006080198811312267,0.24320795245249066,0.3333048385709398
SEL_BENCH_001,2022-07-01,tune_jul,25,62,0.0064528653222107,0.258114612888428,0.3336775050818382
SEL_BENCH_001,2022-07-01,tune_jul,25,63,0.004905749212221258,0.1962299684888503,0.33213038897184877
SEL_BENCH_001,2022-07-01,tune_jul,25,64,0.001452294651710361,0.05809178606841444,0.3286769344113379
SEL_BENCH_001,2022-07-01,tune_jul,25,65,0.0033455402483349612,0.13382160993339845,0.33057018000796246
SEL_BENCH_001,2022-07-01,tune_jul,25,66,0.003311593704093704,0.13246374816374817,0.33053623346372124
SEL_BENCH_001,2022-07-01,tune_jul,25,67,0.0011128367264547554,0.044513469058190216,0.32833747648608225
SEL_BENCH_001,2022-07-01,tune_jul,25,68,0.003157495298857717,0.1262998119543087,0.33038213505848524
SEL_BENCH_001,2022-07-01,tune_jul,25,69,0.0044558069188293655,0.17823227675317463,0.33168044667845686
SEL_BENCH_001,2022-07-01,tune_jul,25,70,0.004834160036781429,0.19336640147125717,0.33205879979640895
SEL_BENCH_001,2022-07-01,tune_jul,25,71,0.0028662759748244657,0.11465103899297863,0.330090915734452
SEL_BENCH_001,2022-07-01,tune_jul,25,72,0.005552582217669882,0.22210328870679524,0.33277722197729737
SEL_BENCH_001,2022-07-01,tune_jul,25,73,0.0028467881102637203,0.11387152441054882,0.33007142786989124
SEL_BENCH_001,2022-07-01,tune_jul,25,74,0.00630167870720254,0.2520671482881016,0.33352631846683006
SEL_BENCH_001,2022-07-01,tune_jul,25,75,0.004575780286964497,0.1830312114785799,0.331800420046592
SEL_BENCH_001,2022-07-01,tune_jul,25,76,0.002289851648801953,0.09159406595207813,0.3295144914084295
SEL_BENCH_001,2022-07-01,tune_jul,25,77,0.00363454415954416,0.1453817663817664,0.3308591839191717
SEL_BENCH_001,2022-07-01,tune_jul,25,78,0.002157694133044764,0.08630776532179056,0.3293823338926723
SEL_BENCH_001,2022-07-01,tune_jul,25,79,0.0053811624535308735,0.21524649814123495,0.3326058022131584
SEL_BENCH_001,2022-07-01,tune_jul,25,80,0.0022412382482739236,0.08964952993095694,0.32946587800790145
SEL_BENCH_001,2022-07-01,tune_jul,25,81,-0.0008098038352340445,-0.032392153409361774,0.32641483592439346
SEL_BENCH_001,2022-07-01,tune_jul,25,82,0.005115650975620352,0.20462603902481408,0.33234029073524785
SEL_BENCH_001,2022-07-01,tune_jul,25,83,-0.001183127958201304,-0.04732511832805217,0.3260415118014262
SEL_BENCH_001,2022-07-01,tune_jul,25,84,0.00622719500838145,0.249087800335258,0.33345183476800894
SEL_BENCH_001,2022-07-01,tune_jul,25,85,-0.00035765068370903616,-0.014306027348361445,0.3268669890759185
SEL_BENCH_001,2022-07-01,tune_jul,25,86,0.004356977281169783,0.17427909124679133,0.3315816170407973
SEL_BENCH_001,2022-07-01,tune_jul,25,87,0.003525361699703805,0.1410144679881522,0.3307500014593313
SEL_BENCH_001,2022-07-01,tune_jul,25,88,0.0031444649269649276,0.1257785970785971,0.3303691046865924
SEL_BENCH_001,2022-07-01,tune_jul,25,89,-0.0016568990887633342,-0.06627596355053336,0.3255677406708642
SEL_BENCH_001,2022-07-01,tune_jul,25,90,0.003349172767004286,0.13396691068017144,0.3305738125266318
SEL_BENCH_001,2022-07-01,tune_jul,25,91,0.0016207297616272149,0.0648291904650886,0.3288453695212547
SEL_BENCH_001,2022-07-01,tune_jul,25,92,0.005493599149388624,0.21974396597554496,0.33271823890901614
SEL_BENCH_001,2022-07-01,tune_jul,25,93,0.0002626058407117158,0.010504233628468631,0.3274872456003392
SEL_BENCH_001,2022-07-01,tune_jul,25,94,0.0040117542746626236,0.16047017098650493,0.3312363940342901
SEL_BENCH_001,2022-07-01,tune_jul,25,95,0.0031793526652681586,0.12717410661072634,0.33040399242489565
SEL_BENCH_001,2022-07-01,tune_jul,25,96,0.0008181753236327232,0.03272701294530893,0.3280428150832602
SEL_BENCH_001,2022-07-01,tune_jul,25,97,0.002013290806354884,0.08053163225419535,0.3292379305659824
SEL_BENCH_001,2022-07-01,tune_jul,25,98,-0.000140183666046382,-0.00560734664185528,0.3270844560935811
SEL_BENCH_001,2022-07-01,tune_jul,25,99,0.006640649079328325,0.26562596317313303,0.33386528883895583
SEL_BENCH_001,2022-07-01,tune_jul,50,0,0.0020803543012536834,0.041607086025073674,0.3293049940608812
SEL_BENCH_001,2022-07-01,tune_jul,50,1,-0.0038390942703357333,-0.07678188540671466,0.32338554548929177
SEL_BENCH_001,2022-07-01,tune_jul,50,2,0.006603132188890408,0.13206264377780816,0.3338277719485179
SEL_BENCH_001,2022-07-01,tune_jul,50,3,0.0034062951338910204,0.06812590267782041,0.3306309348935185
SEL_BENCH_001,2022-07-01,tune_jul,50,4,0.0071561401290058104,0.1431228025801162,0.3343807798886333
SEL_BENCH_001,2022-07-01,tune_jul,50,5,0.005816446801051664,0.11632893602103327,0.33304108656067916
SEL_BENCH_001,2022-07-01,tune_jul,50,6,0.007316694146972919,0.14633388293945837,0.33454133390660046
SEL_BENCH_001,2022-07-01,tune_jul,50,7,0.010972127391262514,0.2194425478252503,0.33819676715089003
SEL_BENCH_001,2022-07-01,tune_jul,50,8,0.0030189824818514536,0.060379649637029076,0.33024362224147896
SEL_BENCH_001,2022-07-01,tune_jul,50,9,0.004374231989075797,0.08748463978151594,0.3315988717487033
SEL_BENCH_001,2022-07-01,tune_jul,50,10,0.00423120926019278,0.0846241852038556,0.3314558490198203
SEL_BENCH_001,2022-07-01,tune_jul,50,11,0.005894766978216852,0.11789533956433704,0.33311940673784435
SEL_BENCH_001,2022-07-01,tune_jul,50,12,0.00897777521212982,0.17955550424259636,0.33620241497175735
SEL_BENCH_001,2022-07-01,tune_jul,50,13,0.003419423061217547,0.06838846122435094,0.3306440628208451
SEL_BENCH_001,2022-07-01,tune_jul,50,14,0.009315331033158668,0.18630662066317336,0.3365399707927862
SEL_BENCH_001,2022-07-01,tune_jul,50,15,0.004604468160731696,0.09208936321463393,0.3318291079203592
SEL_BENCH_001,2022-07-01,tune_jul,50,16,0.0053345994396991015,0.10669198879398203,0.3325592391993266
SEL_BENCH_001,2022-07-01,tune_jul,50,17,0.007737898240424095,0.1547579648084819,0.3349625380000516
SEL_BENCH_001,2022-07-01,tune_jul,50,18,0.009105130476196693,0.18210260952393384,0.3363297702358242
SEL_BENCH_001,2022-07-01,tune_jul,50,19,0.005328145195176237,0.10656290390352474,0.3325527849548037
SEL_BENCH_001,2022-07-01,tune_jul,50,20,0.009001221810905227,0.18002443621810454,0.33622586157053275
SEL_BENCH_001,2022-07-01,tune_jul,50,21,0.0071162549890105365,0.1423250997802107,0.33434089474863804
SEL_BENCH_001,2022-07-01,tune_jul,50,22,0.005436834625755314,0.10873669251510627,0.33266147438538285
SEL_BENCH_001,2022-07-01,tune_jul,50,23,0.0046173230302896055,0.0923464606057921,0.3318419627899171
SEL_BENCH_001,2022-07-01,tune_jul,50,24,0.004212137566395567,0.08424275132791134,0.33143677732602306
SEL_BENCH_001,2022-07-01,tune_jul,50,25,0.008049623435163338,0.16099246870326678,0.33527426319479087
SEL_BENCH_001,2022-07-01,tune_jul,50,26,0.006455404153048166,0.12910808306096333,0.3336800439126757
SEL_BENCH_001,2022-07-01,tune_jul,50,27,0.0021261967554308324,0.04252393510861665,0.32935083651505836
SEL_BENCH_001,2022-07-01,tune_jul,50,28,0.0044397872806943,0.08879574561388599,0.3316644270403218
SEL_BENCH_001,2022-07-01,tune_jul,50,29,0.0026215118092055923,0.05243023618411184,0.3298461515688331
SEL_BENCH_001,2022-07-01,tune_jul,50,30,0.00794546239441638,0.15890924788832758,0.3351701021540439
SEL_BENCH_001,2022-07-01,tune_jul,50,31,0.003286547044685108,0.06573094089370217,0.33051118680431263
SEL_BENCH_001,2022-07-01,tune_jul,50,32,0.004961126058481965,0.09922252116963928,0.3321857658181095
SEL_BENCH_001,2022-07-01,tune_jul,50,33,0.006397262656029376,0.1279452531205875,0.33362190241565687
SEL_BENCH_001,2022-07-01,tune_jul,50,34,-0.0008560392811826736,-0.017120785623653472,0.32636860047844485
SEL_BENCH_001,2022-07-01,tune_jul,50,35,0.005061888016094961,0.10123776032189921,0.3322865277757225
SEL_BENCH_001,2022-07-01,tune_jul,50,36,0.010408672268908431,0.20817344537816862,0.33763331202853597
SEL_BENCH_001,2022-07-01,tune_jul,50,37,0.003644750927675985,0.07289501855351971,0.3308693906873035
SEL_BENCH_001,2022-07-01,tune_jul,50,38,0.0070080893421129555,0.1401617868422591,0.33423272910174046
SEL_BENCH_001,2022-07-01,tune_jul,50,39,0.0018925603602649695,0.037851207205299386,0.3291172001198925
SEL_BENCH_001,2022-07-01,tune_jul,50,40,0.008058248652725784,0.16116497305451566,0.3352828884123533
SEL_BENCH_001,2022-07-01,tune_jul,50,41,0.005429830094318939,0.10859660188637879,0.3326544698539465
SEL_BENCH_001,2022-07-01,tune_jul,50,42,0.008384677835827947,0.16769355671655894,0.3356093175954555
SEL_BENCH_001,2022-07-01,tune_jul,50,43,0.007210537217929893,0.14421074435859788,0.3344351769775574
SEL_BENCH_001,2022-07-01,tune_jul,50,44,0.007853283430941004,0.15706566861882007,0.3350779231905685
SEL_BENCH_001,2022-07-01,tune_jul,50,45,0.0010850876913237717,0.021701753826475434,0.32830972745095127
SEL_BENCH_001,2022-07-01,tune_jul,50,46,0.0024197439326596056,0.048394878653192114,0.3296443836922871
SEL_BENCH_001,2022-07-01,tune_jul,50,47,0.0022625653935953644,0.04525130787190729,0.3294872051532229
SEL_BENCH_001,2022-07-01,tune_jul,50,48,0.0034952349233120907,0.06990469846624181,0.3307198746829396
