snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-09-01,0x52e62d8f7d68a986b88a017a950bcc4227b8be53,81,new,new_tail,high,818.712,52,1,2.5,0.4,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9956,394,10350,3238,13.662,glm-5.3
2022-09-01,0x9939629aed5c318e9e92e1a073d56ad0dcd481f2,118,new,new_popular,high,170.08,52,1,4.0,0.25,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9947,420,10367,3243,18.247,glm-5.3
2022-09-01,0x026f36dead1cc6c522a201dbdd7410421bb45303,11,new,new_popular,high,170.08,38,1,1.0,1.0,1.0,18.0,1.0,1.0,1,same,True,1.0,1.0,1,4,7533,627,8160,2436,16.155,glm-5.3
2022-09-01,0x0dec2c1f5825755d90748792392101b26cc6046a,145,new,new_popular,high,170.08,52,1,4.0,0.25,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9956,403,10359,3223,21.243,glm-5.3
2022-09-01,0xc7c0b3aef960f4938096bbfc5a7e782eb0e37e57,35,new,new_tail,high,818.712,52,1,5.0,0.2,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9951,383,10334,3220,11.099,glm-5.3
2022-09-01,0xa7fb80b759ea191c19720f531398663b298455fd,192,new,new_tail,high,818.712,52,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9955,431,10386,3221,17.983,glm-5.3
2022-09-01,0x5baa13b887445687059fceb4490a9837537ff405,55,new,new_popular,high,170.08,51,1,7.5,0.13333333333333333,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9800,424,10224,3164,20.26,glm-5.3
2022-09-01,0xfefd56ffe4b20ff90c91f15cb397887519b7bcbc,135,new,new_tail,high,818.712,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9959,407,10366,3224,11.506,glm-5.3
2022-09-01,0x23c65e858c31cc6331edca61b09d373b221d7194,239,new,new_tail,high,818.712,52,1,10.5,0.09523809523809523,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9935,490,10425,3232,12.648,glm-5.3
2022-09-01,0x28679a1a632125fbbf7a68d850e50623194a709e,49,new,new_tail,high,818.712,44,1,43.0,0.023255813953488372,19.0,19.0,19.0,0.05263157894736842,1,reinforce,False,19.0,0.05263157894736842,1,4,8585,395,8980,2754,22.31,glm-5.3
