_label,n,mean_evt_cnt,mean_active_days,mean_cp_distinct,mean_entropy,mean_fwd30_evt,mean_fwd30_new_cp,model
3,3255,621.7956989247311,54.0568356374808,187.52903225806452,5.6363056069359745,67.8642089093702,26.24362519201229,full_asof__gmm
0,2807,682.8475240470253,55.94371214820092,202.97969362308515,5.688776374285561,72.99109369433559,28.43142144638404,full_asof__gmm
1,2899,120.70265608830631,27.996550534667126,52.16764401517765,4.702462375553002,20.71852362883753,7.30734736115902,full_asof__gmm
2,1881,1.6310473152578415,1.0,1.3599149388623073,0.29163388931374523,0.8787878787878788,0.37905369484316853,full_asof__gmm
3,8409,39.81246283743608,11.460815792603164,18.613509335236056,3.1052228781481985,9.396598882150077,2.9989297181591152,full_asof__gmm
4,2523,34.167657550535075,10.399524375743162,15.006341656757828,3.0328388990966415,6.622671422909235,2.315497423701942,full_asof__gmm
0,1824,1.5021929824561404,1.0,1.3042763157894737,0.25835042139975356,0.8728070175438597,0.37335526315789475,full_asof__gmm
1,3155,60.854199683042786,18.105229793977813,29.979080824088747,4.185810165188761,13.360697305863708,4.135974643423138,full_asof__gmm
2,2161,824.4465525219806,60.006015733456735,238.13512262841277,5.820146824104228,85.19805645534474,33.37528921795465,full_asof__gmm
3,3011,167.46330122882765,35.158419129857194,67.77582198605114,4.9559357058621405,26.60079707738293,9.54965127864497,full_asof__gmm
4,6260,26.912939297124602,8.783226837060703,13.155271565495207,2.742466081752036,7.256389776357827,2.3742811501597445,full_asof__gmm
5,2108,19.760436432637572,6.273719165085389,9.45920303605313,2.641418012857839,4.245256166982922,1.5621442125237193,full_asof__gmm
0,4991,64.6724103386095,16.52213985173312,28.206371468643557,3.7935453917879585,12.871168102584653,3.993989180524945,full_asof__gmm
1,1978,292.6744186046512,47.6056622851365,110.91001011122346,5.4366309839016305,41.66885743174924,16.11071789686552,full_asof__gmm
2,1710,1.3321637426900585,1.0,1.207017543859649,0.19164543042197293,0.8654970760233918,0.3654970760233918,full_asof__gmm
3,1289,12.69200930954228,4.337470907680372,6.635376260667184,2.2238530960862994,2.82544608223429,1.0488750969743987,full_asof__gmm
4,1960,54.085204081632654,16.031632653061223,23.650510204081634,3.756812548331746,10.131122448979593,3.4535714285714287,full_asof__gmm
5,3481,9.120080436656133,4.729675380637747,6.225509910945131,2.1366225679234376,4.836828497558173,1.725653547831083,full_asof__gmm
6,1041,1325.9375600384246,68.57444764649375,354.53890489913545,6.104443407669701,124.1402497598463,48.54658981748319,full_asof__gmm
7,2069,121.9637506041566,28.75302078298695,53.19574673755437,4.7732750001991775,21.565973900434994,7.5751570807153215,full_asof__gmm
0,2149,36.125639832480225,10.268496975337365,15.88459748720335,3.075793620738462,6.779432294090275,2.2503489995346673,full_asof__gmm
1,1584,97.96275252525253,26.55871212121212,43.365530303030305,4.546401843136271,18.161616161616163,6.431818181818182,full_asof__gmm
2,5026,62.43095901313171,16.154198169518505,27.384799044966176,3.7553506652507322,12.551134102666136,3.8869876641464387,full_asof__gmm
3,1020,1.7372549019607844,1.0,1.4745098039215687,0.4130399263845043,0.7990196078431373,0.40588235294117647,full_asof__gmm
